Date,Historical Adj,Volume,Daily New Cases,Adj Close
2013-12-10 00:00:00,181.800003,1191860,0,200.800003
2013-12-11 00:00:00,181.800003,1223455,0,202.800003
2013-12-12 00:00:00,192.399994,1100910,0,208
2013-12-13 00:00:00,200.800003,673830,0,204.800003
2013-12-16 00:00:00,202.800003,641265,0,207.199997
2013-12-17 00:00:00,208,920030,0,213.399994
2013-12-18 00:00:00,204.800003,1426620,0,225.399994
2013-12-19 00:00:00,207.199997,1340680,0,233
2013-12-20 00:00:00,213.399994,1465630,0,233.600006
2013-12-23 00:00:00,225.399994,604795,0,236.399994
2013-12-24 00:00:00,233,397370,0,236.800003
2013-12-26 00:00:00,233.600006,668925,0,239.800003
2013-12-27 00:00:00,236.399994,698385,0,234.199997
2013-12-30 00:00:00,236.800003,797915,0,226.600006
2013-12-31 00:00:00,239.800003,611955,0,235.399994
2014-01-02 00:00:00,234.199997,728655,0,237
2014-01-03 00:00:00,226.600006,1212430,0,241.600006
2014-01-06 00:00:00,235.399994,1498670,0,237.800003
2014-01-07 00:00:00,237,1660095,0,237.600006
2014-01-08 00:00:00,241.600006,974760,0,235.600006
2014-01-09 00:00:00,237.800003,766180,0,228.800003
2014-01-10 00:00:00,237.600006,516220,0,231.199997
2014-01-13 00:00:00,235.600006,872575,0,219.600006
2014-01-14 00:00:00,228.800003,626155,0,228.199997
2014-01-15 00:00:00,231.199997,758565,0,220.800003
2014-01-16 00:00:00,219.600006,967105,0,219.600006
2014-01-17 00:00:00,228.199997,640195,0,216.800003
2014-01-21 00:00:00,220.800003,468310,0,219
2014-01-22 00:00:00,219.600006,652240,0,215
2014-01-23 00:00:00,216.800003,455055,0,212.800003
2014-01-24 00:00:00,219,635960,0,205.600006
2014-01-27 00:00:00,215,835445,0,200
2014-01-28 00:00:00,212.800003,537120,0,210.399994
2014-01-29 00:00:00,205.600006,668770,0,208.600006
2014-01-30 00:00:00,200,577740,0,217.600006
2014-01-31 00:00:00,210.399994,602195,0,209.199997
2014-02-03 00:00:00,208.600006,731825,0,204.800003
2014-02-04 00:00:00,217.600006,476430,0,210.199997
2014-02-05 00:00:00,209.199997,560830,0,209.199997
2014-02-06 00:00:00,204.800003,596450,0,207.399994
2014-02-07 00:00:00,210.199997,624505,0,217.399994
2014-02-10 00:00:00,209.199997,539730,0,221.600006
2014-02-11 00:00:00,207.399994,2056855,0,208
2014-02-12 00:00:00,217.399994,585210,0,209.800003
2014-02-13 00:00:00,221.600006,448795,0,215.199997
2014-02-14 00:00:00,208,494295,0,210.199997
2014-02-18 00:00:00,209.800003,958450,0,205.199997
2014-02-19 00:00:00,215.199997,900560,0,200.399994
2014-02-20 00:00:00,210.199997,2267335,0,205.600006
2014-02-21 00:00:00,205.199997,6973700,0,160.600006
2014-02-24 00:00:00,200.399994,2904930,0,155.600006
2014-02-25 00:00:00,205.600006,3279575,0,168.199997
2014-02-26 00:00:00,160.600006,1547350,0,165.199997
2014-02-27 00:00:00,155.600006,2014765,0,170.399994
2014-02-28 00:00:00,168.199997,1089025,0,166.199997
2014-03-03 00:00:00,165.199997,1047665,0,169
2014-03-04 00:00:00,170.399994,1162290,0,173.600006
2014-03-05 00:00:00,166.199997,699875,0,171.399994
2014-03-06 00:00:00,169,641570,0,170.399994
2014-03-07 00:00:00,173.600006,775985,0,172
2014-03-10 00:00:00,171.399994,748235,0,167.600006
2014-03-11 00:00:00,170.399994,647335,0,165.399994
2014-03-12 00:00:00,172,1167840,0,172
2014-03-13 00:00:00,167.600006,808320,0,164.800003
2014-03-14 00:00:00,165.399994,1114950,0,167.199997
2014-03-17 00:00:00,172,779765,0,166.800003
2014-03-18 00:00:00,164.800003,512065,0,167.600006
2014-03-19 00:00:00,167.199997,866840,0,164
2014-03-20 00:00:00,166.800003,1131925,0,168
2014-03-21 00:00:00,167.600006,935070,0,165.800003
2014-03-24 00:00:00,164,888740,0,162
2014-03-25 00:00:00,168,544170,0,161.399994
2014-03-26 00:00:00,165.800003,765895,0,157.600006
2014-03-27 00:00:00,162,960595,0,158.399994
2014-03-28 00:00:00,161.399994,885435,0,157
2014-03-31 00:00:00,157.600006,790850,0,156.800003
2014-04-01 00:00:00,158.399994,711715,0,162.800003
2014-04-02 00:00:00,157,593875,0,162.800003
2014-04-03 00:00:00,156.800003,704055,0,159.600006
2014-04-04 00:00:00,162.800003,1229760,0,156.800003
2014-04-07 00:00:00,162.800003,1538140,0,149
2014-04-08 00:00:00,159.600006,1489360,0,147.399994
2014-04-09 00:00:00,156.800003,1229435,0,148.399994
2014-04-10 00:00:00,149,1691750,0,141.199997
2014-04-11 00:00:00,147.399994,1482150,0,139
2014-04-14 00:00:00,148.399994,793255,0,138.800003
2014-04-15 00:00:00,141.199997,891645,0,141.600006
2014-04-16 00:00:00,139,543685,0,142
2014-04-17 00:00:00,138.800003,840185,0,148.199997
2014-04-21 00:00:00,141.600006,482365,0,148.199997
2014-04-22 00:00:00,142,546760,0,152.600006
2014-04-23 00:00:00,148.199997,421580,0,148.399994
2014-04-24 00:00:00,148.199997,661445,0,148.199997
2014-04-25 00:00:00,152.600006,587075,0,143.800003
2014-04-28 00:00:00,148.399994,583785,0,140.600006
2014-04-29 00:00:00,148.199997,646605,0,141.800003
2014-04-30 00:00:00,143.800003,856215,0,139.800003
2014-05-01 00:00:00,140.600006,794545,0,141.600006
2014-05-02 00:00:00,141.800003,661845,0,141.800003
2014-05-05 00:00:00,139.800003,1041330,0,137.800003
2014-05-06 00:00:00,141.600006,1400910,0,134.399994
2014-05-07 00:00:00,141.800003,3565395,0,106.599998
2014-05-08 00:00:00,137.800003,1529225,0,113.199997
2014-05-09 00:00:00,134.399994,2015725,0,121
2014-05-12 00:00:00,106.599998,853245,0,123
2014-05-13 00:00:00,113.199997,699895,0,126.599998
2014-05-14 00:00:00,121,976350,0,121
2014-05-15 00:00:00,123,784910,0,121
2014-05-16 00:00:00,126.599998,362825,0,120.199997
2014-05-19 00:00:00,121,399845,0,121
2014-05-20 00:00:00,121,624435,0,119.400002
2014-05-21 00:00:00,120.199997,871080,0,117.599998
2014-05-22 00:00:00,121,682465,0,119.599998
2014-05-23 00:00:00,119.400002,660155,0,125.800003
2014-05-27 00:00:00,117.599998,459195,0,125.400002
2014-05-28 00:00:00,119.599998,693580,0,121.800003
2014-05-29 00:00:00,125.800003,749665,0,119.800003
2014-05-30 00:00:00,125.400002,587435,0,117.599998
2014-06-02 00:00:00,121.800003,1705925,0,110
2014-06-03 00:00:00,119.800003,661475,0,112
2014-06-04 00:00:00,117.599998,797620,0,114.599998
2014-06-05 00:00:00,110,597015,0,116.400002
2014-06-06 00:00:00,112,256490,0,116.599998
2014-06-09 00:00:00,114.599998,995610,0,122.599998
2014-06-10 00:00:00,116.400002,628345,0,121.800003
2014-06-11 00:00:00,116.599998,480730,0,121.400002
2014-06-12 00:00:00,122.599998,455675,0,120.199997
2014-06-13 00:00:00,121.800003,1527340,0,124.800003
2014-06-16 00:00:00,121.400002,547285,0,124.400002
2014-06-17 00:00:00,120.199997,841160,0,127
2014-06-18 00:00:00,124.800003,643875,0,126.199997
2014-06-19 00:00:00,124.400002,631500,0,124.800003
2014-06-20 00:00:00,127,398685,0,123
2014-06-23 00:00:00,126.199997,1052095,0,129.800003
2014-06-24 00:00:00,124.800003,1832420,0,135.600006
2014-06-25 00:00:00,123,971475,0,135
2014-06-26 00:00:00,129.800003,685965,0,134.399994
2014-06-27 00:00:00,135.600006,591850,0,133.600006
2014-06-30 00:00:00,135,487525,0,132.399994
2014-07-01 00:00:00,134.399994,635810,0,130.600006
2014-07-02 00:00:00,133.600006,613290,0,130
2014-07-03 00:00:00,132.399994,420645,0,133.399994
2014-07-07 00:00:00,130.600006,568240,0,129
2014-07-08 00:00:00,130,2273230,0,125.599998
2014-07-09 00:00:00,133.399994,984415,0,131.600006
2014-07-10 00:00:00,129,685955,0,130
2014-07-11 00:00:00,125.599998,617400,0,131.600006
2014-07-14 00:00:00,131.600006,648255,0,129.199997
2014-07-15 00:00:00,130,496590,0,128
2014-07-16 00:00:00,131.600006,621240,0,126
2014-07-17 00:00:00,129.199997,523000,0,123.800003
2014-07-18 00:00:00,128,466540,0,126
2014-07-21 00:00:00,126,548870,0,125.199997
2014-07-22 00:00:00,123.800003,638530,0,124.599998
2014-07-23 00:00:00,126,484070,0,125
2014-07-24 00:00:00,125.199997,886305,0,123
2014-07-25 00:00:00,124.599998,325865,0,124.199997
2014-07-28 00:00:00,125,534900,0,127.800003
2014-07-29 00:00:00,123,458125,0,126.199997
2014-07-30 00:00:00,124.199997,728150,0,127.599998
2014-07-31 00:00:00,127.800003,1145370,0,129.399994
2014-08-01 00:00:00,126.199997,887005,0,129.199997
2014-08-04 00:00:00,127.599998,2304950,0,140.399994
2014-08-05 00:00:00,129.399994,2668355,0,141.399994
2014-08-06 00:00:00,129.199997,3096555,0,123.400002
2014-08-07 00:00:00,140.399994,1086410,0,119.199997
2014-08-08 00:00:00,141.399994,942540,0,119.199997
2014-08-11 00:00:00,123.400002,581065,0,120.400002
2014-08-12 00:00:00,119.199997,875470,0,117.199997
2014-08-13 00:00:00,119.199997,863330,0,115.199997
2014-08-14 00:00:00,120.400002,398605,0,116.800003
2014-08-15 00:00:00,117.199997,672075,0,120
2014-08-18 00:00:00,115.199997,710580,0,123
2014-08-19 00:00:00,116.800003,460270,0,124.599998
2014-08-20 00:00:00,120,504595,0,125
2014-08-21 00:00:00,123,340885,0,124.599998
2014-08-22 00:00:00,124.599998,347155,0,125.800003
2014-08-25 00:00:00,125,295150,0,126.599998
2014-08-26 00:00:00,124.599998,533510,0,129.199997
2014-08-27 00:00:00,125.800003,357770,0,130.600006
2014-08-28 00:00:00,126.599998,594550,0,132.800003
2014-08-29 00:00:00,129.199997,801745,0,136
2014-09-02 00:00:00,130.600006,1209065,0,141.199997
2014-09-03 00:00:00,132.800003,814645,0,143.600006
2014-09-04 00:00:00,136,612925,0,140.800003
2014-09-05 00:00:00,141.199997,736445,0,136.399994
2014-09-08 00:00:00,143.600006,869390,0,134.399994
2014-09-09 00:00:00,140.800003,828705,0,133.800003
2014-09-10 00:00:00,136.399994,884780,0,142
2014-09-11 00:00:00,134.399994,608920,0,140.800003
2014-09-12 00:00:00,133.800003,604025,0,143.199997
2014-09-15 00:00:00,142,641235,0,139
2014-09-16 00:00:00,140.800003,506120,0,139
2014-09-17 00:00:00,143.199997,474285,0,139.399994
2014-09-18 00:00:00,139,443050,0,137.800003
2014-09-19 00:00:00,139,984650,0,139.399994
2014-09-22 00:00:00,139.399994,587605,0,136
2014-09-23 00:00:00,137.800003,848390,0,134
2014-09-24 00:00:00,139.399994,769710,0,133.600006
2014-09-25 00:00:00,136,775725,0,131.600006
2014-09-26 00:00:00,134,489775,0,133.199997
2014-09-29 00:00:00,133.600006,638775,0,133.399994
2014-09-30 00:00:00,131.600006,506185,0,133.600006
2014-10-01 00:00:00,133.199997,490695,0,131.399994
2014-10-02 00:00:00,133.399994,1114515,0,131.600006
2014-10-03 00:00:00,133.600006,392410,0,134.800003
2014-10-06 00:00:00,131.399994,299875,0,132.800003
2014-10-07 00:00:00,131.600006,396980,0,128.399994
2014-10-08 00:00:00,134.800003,329585,0,129.600006
2014-10-09 00:00:00,132.800003,383920,0,127.599998
2014-10-10 00:00:00,128.399994,904675,0,118.800003
2014-10-13 00:00:00,129.600006,580160,0,115.400002
2014-10-14 00:00:00,127.599998,1032090,0,118.599998
2014-10-15 00:00:00,118.800003,830800,0,125.400002
2014-10-16 00:00:00,115.400002,452330,0,125
2014-10-17 00:00:00,118.599998,381265,0,122.599998
2014-10-20 00:00:00,125.400002,424860,0,124.199997
2014-10-21 00:00:00,125,378650,0,124.400002
2014-10-22 00:00:00,122.599998,503855,0,122.800003
2014-10-23 00:00:00,124.199997,554405,0,123.800003
2014-10-24 00:00:00,124.400002,555840,0,121
2014-10-27 00:00:00,122.800003,512570,0,118.599998
2014-10-28 00:00:00,123.800003,754065,0,120
2014-10-29 00:00:00,121,1196175,0,115.800003
2014-10-30 00:00:00,118.599998,1578670,0,119.800003
2014-10-31 00:00:00,120,4417755,0,146.199997
2014-11-03 00:00:00,115.800003,1553460,0,147.399994
2014-11-04 00:00:00,119.800003,2115940,0,156.800003
2014-11-05 00:00:00,146.199997,1086305,0,152.399994
2014-11-06 00:00:00,147.399994,943180,0,150.399994
2014-11-07 00:00:00,156.800003,623325,0,150
2014-11-10 00:00:00,152.399994,601185,0,148.600006
2014-11-11 00:00:00,150.399994,925020,0,156
2014-11-12 00:00:00,150,2283745,0,162
2014-11-13 00:00:00,148.600006,721955,0,155.399994
2014-11-14 00:00:00,156,649285,0,156.800003
2014-11-17 00:00:00,162,638070,0,151.399994
2014-11-18 00:00:00,155.399994,1020780,0,147.399994
2014-11-19 00:00:00,156.800003,816165,0,145.199997
2014-11-20 00:00:00,151.399994,1381360,0,148.600006
2014-11-21 00:00:00,147.399994,832775,0,150.199997
2014-11-24 00:00:00,145.199997,398465,0,150
2014-11-25 00:00:00,148.600006,350880,0,150.800003
2014-11-26 00:00:00,150.199997,272650,0,150.199997
2014-11-28 00:00:00,150,249835,0,150.600006
2014-12-01 00:00:00,150.800003,1020640,0,147.800003
2014-12-02 00:00:00,150.199997,822730,0,146.800003
2014-12-03 00:00:00,150.600006,747835,0,149.800003
2014-12-04 00:00:00,147.800003,416990,0,148
2014-12-05 00:00:00,146.800003,440720,0,145.399994
2014-12-08 00:00:00,149.800003,891855,0,141
2014-12-09 00:00:00,148,669370,0,146
2014-12-10 00:00:00,145.399994,471185,0,143.600006
2014-12-11 00:00:00,141,417545,0,145.199997
2014-12-12 00:00:00,146,973270,0,144.399994
2014-12-15 00:00:00,143.600006,535520,0,140.199997
2014-12-16 00:00:00,145.199997,582010,0,136.600006
2014-12-17 00:00:00,144.399994,1040885,0,143.800003
2014-12-18 00:00:00,140.199997,1622395,0,155.800003
2014-12-19 00:00:00,136.600006,1010725,0,158.399994
2014-12-22 00:00:00,143.800003,459395,0,159
2014-12-23 00:00:00,155.800003,571115,0,160.600006
2014-12-24 00:00:00,158.399994,201715,0,157.800003
2014-12-26 00:00:00,159,878065,0,162.800003
2014-12-29 00:00:00,160.600006,522495,0,165
2014-12-30 00:00:00,157.800003,454395,0,164.399994
2014-12-31 00:00:00,162.800003,329390,0,165.199997
2015-01-02 00:00:00,165,455670,0,160.399994
2015-01-05 00:00:00,164.399994,490085,0,155.800003
2015-01-06 00:00:00,165.199997,736420,0,158.199997
2015-01-07 00:00:00,160.399994,873275,0,159
2015-01-08 00:00:00,155.800003,819465,0,156.800003
2015-01-09 00:00:00,158.199997,549410,0,154.800003
2015-01-12 00:00:00,159,649870,0,148.399994
2015-01-13 00:00:00,156.800003,544305,0,149.600006
2015-01-14 00:00:00,154.800003,490035,0,147.399994
2015-01-15 00:00:00,148.399994,666890,0,146
2015-01-16 00:00:00,149.600006,638210,0,146.800003
2015-01-20 00:00:00,147.399994,528000,0,145.399994
2015-01-21 00:00:00,146,634685,0,143.199997
2015-01-22 00:00:00,146.800003,646805,0,150
2015-01-23 00:00:00,145.399994,400940,0,146.399994
2015-01-26 00:00:00,143.199997,519205,0,144
2015-01-27 00:00:00,150,540645,0,141.600006
2015-01-28 00:00:00,146.399994,561520,0,139
2015-01-29 00:00:00,144,944605,0,146.800003
2015-01-30 00:00:00,141.600006,599910,0,143.199997
2015-02-02 00:00:00,139,517115,0,144.399994
2015-02-03 00:00:00,146.800003,450675,0,148.399994
2015-02-04 00:00:00,143.199997,366220,0,146
2015-02-05 00:00:00,144.399994,566755,0,149.199997
2015-02-06 00:00:00,148.399994,434515,0,147.800003
2015-02-09 00:00:00,146,506100,0,149.199997
2015-02-10 00:00:00,149.199997,590895,0,148.399994
2015-02-11 00:00:00,147.800003,701190,0,151.600006
2015-02-12 00:00:00,149.199997,1882240,0,149.199997
2015-02-13 00:00:00,148.399994,2855740,0,159.399994
2015-02-17 00:00:00,151.600006,1035370,0,161.199997
2015-02-18 00:00:00,149.199997,722080,0,156
2015-02-19 00:00:00,159.399994,535665,0,157.399994
2015-02-20 00:00:00,161.199997,608420,0,163
2015-02-23 00:00:00,156,420980,0,163.800003
2015-02-24 00:00:00,157.399994,313160,0,161.600006
2015-02-25 00:00:00,163,593955,0,165.199997
2015-02-26 00:00:00,163.800003,762075,0,166
2015-02-27 00:00:00,161.600006,363135,0,163.600006
2015-03-02 00:00:00,165.199997,410715,0,162.600006
2015-03-03 00:00:00,166,323720,0,161
2015-03-04 00:00:00,163.600006,353950,0,159.600006
2015-03-05 00:00:00,162.600006,327440,0,158.600006
2015-03-06 00:00:00,161,460870,0,157.800003
2015-03-09 00:00:00,159.600006,423925,0,158.399994
2015-03-10 00:00:00,158.600006,693105,0,157.199997
2015-03-11 00:00:00,157.800003,457745,0,160
2015-03-12 00:00:00,158.399994,222205,0,157.800003
2015-03-13 00:00:00,157.199997,306330,0,155.399994
2015-03-16 00:00:00,160,288730,0,156.399994
2015-03-17 00:00:00,157.800003,278455,0,157
2015-03-18 00:00:00,155.399994,240445,0,154.800003
2015-03-19 00:00:00,156.399994,347855,0,152.800003
2015-03-20 00:00:00,157,550080,0,152
2015-03-23 00:00:00,154.800003,211545,0,153.199997
2015-03-24 00:00:00,152.800003,276560,0,151.199997
2015-03-25 00:00:00,152,658755,0,154.800003
2015-03-26 00:00:00,153.199997,281700,0,151.600006
2015-03-27 00:00:00,151.199997,251925,0,152.199997
2015-03-30 00:00:00,154.800003,581960,0,148.600006
2015-03-31 00:00:00,151.600006,478555,0,144.199997
2015-04-01 00:00:00,152.199997,578735,0,140.399994
2015-04-02 00:00:00,148.600006,507315,0,141.199997
2015-04-06 00:00:00,144.199997,478570,0,142.199997
2015-04-07 00:00:00,140.399994,439820,0,143.800003
2015-04-08 00:00:00,141.199997,486675,0,146
2015-04-09 00:00:00,142.199997,330175,0,146.800003
2015-04-10 00:00:00,143.800003,307540,0,147.600006
2015-04-13 00:00:00,146,258185,0,145
2015-04-14 00:00:00,146.800003,408620,0,145
2015-04-15 00:00:00,147.600006,360080,0,145.600006
2015-04-16 00:00:00,145,266355,0,147
2015-04-17 00:00:00,145,231120,0,144
2015-04-20 00:00:00,145.600006,679125,0,145
2015-04-21 00:00:00,147,577735,0,142.600006
2015-04-22 00:00:00,144,401920,0,141.399994
2015-04-23 00:00:00,145,377255,0,143
2015-04-24 00:00:00,142.600006,424250,0,142.399994
2015-04-27 00:00:00,141.399994,327590,0,140.199997
2015-04-28 00:00:00,143,447940,0,140
2015-04-29 00:00:00,142.399994,401430,0,141.399994
2015-04-30 00:00:00,140.199997,511765,0,138.399994
2015-05-01 00:00:00,140,833800,0,135.800003
2015-05-04 00:00:00,141.399994,625720,0,140.800003
2015-05-05 00:00:00,138.399994,895370,0,136.800003
2015-05-06 00:00:00,135.800003,1489295,0,126.400002
2015-05-07 00:00:00,140.800003,758040,0,128.199997
2015-05-08 00:00:00,136.800003,750190,0,132.600006
2015-05-11 00:00:00,126.400002,552995,0,135.800003
2015-05-12 00:00:00,128.199997,430925,0,134.600006
2015-05-13 00:00:00,132.600006,387200,0,134.600006
2015-05-14 00:00:00,135.800003,442740,0,132.199997
2015-05-15 00:00:00,134.600006,385330,0,132.199997
2015-05-18 00:00:00,134.600006,261590,0,130.800003
2015-05-19 00:00:00,132.199997,273160,0,132.600006
2015-05-20 00:00:00,132.199997,391545,0,130.800003
2015-05-21 00:00:00,130.800003,245300,0,130.199997
2015-05-22 00:00:00,132.600006,254545,0,130.800003
2015-05-26 00:00:00,130.800003,237080,0,129.399994
2015-05-27 00:00:00,130.199997,297350,0,128
2015-05-28 00:00:00,130.800003,241175,0,128.199997
2015-05-29 00:00:00,129.399994,243640,0,127.599998
2015-06-01 00:00:00,128,313440,0,125.599998
2015-06-02 00:00:00,128.199997,1018220,0,120.599998
2015-06-03 00:00:00,127.599998,1473780,0,123
2015-06-04 00:00:00,125.599998,471730,0,120.199997
2015-06-05 00:00:00,120.599998,354545,0,121.800003
2015-06-08 00:00:00,123,329815,0,119.599998
2015-06-09 00:00:00,120.199997,416785,0,117
2015-06-10 00:00:00,121.800003,337310,0,116.400002
2015-06-11 00:00:00,119.599998,289470,0,117.199997
2015-06-12 00:00:00,117,323555,0,115.599998
2015-06-15 00:00:00,116.400002,409570,0,113
2015-06-16 00:00:00,117.199997,442175,0,111.800003
2015-06-17 00:00:00,115.599998,1119635,0,108.400002
2015-06-18 00:00:00,113,565950,0,110.800003
2015-06-19 00:00:00,111.800003,541535,0,108.800003
2015-06-22 00:00:00,108.400002,336535,0,108.800003
2015-06-23 00:00:00,110.800003,728165,0,107.199997
2015-06-24 00:00:00,108.800003,335285,0,107.199997
2015-06-25 00:00:00,108.800003,372165,0,106.400002
2015-06-26 00:00:00,107.199997,619830,0,103.800003
2015-06-29 00:00:00,107.199997,416455,0,101.199997
2015-06-30 00:00:00,106.400002,327230,0,100.599998
2015-07-01 00:00:00,103.800003,585595,0,98
2015-07-02 00:00:00,101.199997,463235,0,97
2015-07-06 00:00:00,100.599998,318290,0,96.599998
2015-07-07 00:00:00,98,313510,0,97.199997
2015-07-08 00:00:00,97,392830,0,96.199997
2015-07-09 00:00:00,96.599998,378685,0,98
2015-07-10 00:00:00,97.199997,271190,0,96.800003
2015-07-13 00:00:00,96.199997,617200,0,102
2015-07-14 00:00:00,98,397960,0,102
2015-07-15 00:00:00,96.800003,341255,0,100
2015-07-16 00:00:00,102,527400,0,103.400002
2015-07-17 00:00:00,102,506400,0,102.400002
2015-07-20 00:00:00,100,236705,0,101.400002
2015-07-21 00:00:00,103.400002,288715,0,100.199997
2015-07-22 00:00:00,102.400002,647735,0,96.400002
2015-07-23 00:00:00,101.400002,534555,0,103
2015-07-24 00:00:00,100.199997,399015,0,99.400002
2015-07-27 00:00:00,96.400002,873760,0,98.599998
2015-07-28 00:00:00,103,327170,0,98.800003
2015-07-29 00:00:00,99.400002,727055,0,96.800003
2015-07-30 00:00:00,98.599998,345960,0,96.199997
2015-07-31 00:00:00,98.800003,231910,0,96.400002
2015-08-03 00:00:00,96.800003,456995,0,93
2015-08-04 00:00:00,96.199997,306205,0,94.599998
2015-08-05 00:00:00,96.400002,372065,0,95.199997
2015-08-06 00:00:00,93,783525,0,93.599998
2015-08-07 00:00:00,94.599998,1951785,0,88.599998
2015-08-10 00:00:00,95.199997,1275285,0,85.800003
2015-08-11 00:00:00,93.599998,615480,0,85.800003
2015-08-12 00:00:00,88.599998,540625,0,85.400002
2015-08-13 00:00:00,85.800003,620800,0,86.599998
2015-08-14 00:00:00,85.800003,502250,0,86.599998
2015-08-17 00:00:00,85.400002,669955,0,88.199997
2015-08-18 00:00:00,86.599998,636915,0,84.800003
2015-08-19 00:00:00,86.599998,418555,0,84.199997
2015-08-20 00:00:00,88.199997,467155,0,81.400002
2015-08-21 00:00:00,84.800003,692105,0,82
2015-08-24 00:00:00,84.199997,763240,0,79.800003
2015-08-25 00:00:00,81.400002,449220,0,80.199997
2015-08-26 00:00:00,82,910350,0,85.400002
2015-08-27 00:00:00,79.800003,679245,0,85.599998
2015-08-28 00:00:00,80.199997,524640,0,92
2015-08-31 00:00:00,85.400002,411030,0,90
2015-09-01 00:00:00,85.599998,495400,0,85.800003
2015-09-02 00:00:00,92,251345,0,87
2015-09-03 00:00:00,90,294470,0,85.800003
2015-09-04 00:00:00,85.800003,419520,0,85
2015-09-08 00:00:00,87,363120,0,85
2015-09-09 00:00:00,85.800003,468765,0,84
2015-09-10 00:00:00,85,263595,0,84.199997
2015-09-11 00:00:00,85,238680,0,84.400002
2015-09-14 00:00:00,84,301405,0,82.800003
2015-09-15 00:00:00,84.199997,276100,0,83.800003
2015-09-16 00:00:00,84.400002,337150,0,84.800003
2015-09-17 00:00:00,82.800003,333100,0,85.199997
2015-09-18 00:00:00,83.800003,543700,0,85.800003
2015-09-21 00:00:00,84.800003,217175,0,83.400002
2015-09-22 00:00:00,85.199997,239360,0,81.599998
2015-09-23 00:00:00,85.800003,539560,0,74.599998
2015-09-24 00:00:00,83.400002,486730,0,74
2015-09-25 00:00:00,81.599998,313340,0,71.800003
2015-09-28 00:00:00,74.599998,611850,0,66.599998
2015-09-29 00:00:00,74,631285,0,65.800003
2015-09-30 00:00:00,71.800003,488985,0,65.199997
2015-10-01 00:00:00,66.599998,449960,0,65
2015-10-02 00:00:00,65.800003,373940,0,68.199997
2015-10-05 00:00:00,65.199997,445260,0,72
2015-10-06 00:00:00,65,420815,0,70.199997
2015-10-07 00:00:00,68.199997,549830,0,76.400002
2015-10-08 00:00:00,72,500130,0,77.199997
2015-10-09 00:00:00,70.199997,397570,0,77.400002
2015-10-12 00:00:00,76.400002,268665,0,75.199997
2015-10-13 00:00:00,77.199997,296135,0,73.400002
2015-10-14 00:00:00,77.400002,221110,0,72.599998
2015-10-15 00:00:00,75.199997,253615,0,73.800003
2015-10-16 00:00:00,73.400002,285720,0,76.400002
2015-10-19 00:00:00,72.599998,413925,0,72.800003
2015-10-20 00:00:00,73.800003,334330,0,75.400002
2015-10-21 00:00:00,76.400002,197190,0,72.800003
2015-10-22 00:00:00,72.800003,249715,0,73.599998
2015-10-23 00:00:00,75.400002,357860,0,72.400002
2015-10-26 00:00:00,72.800003,313870,0,69.599998
2015-10-27 00:00:00,73.599998,309470,0,68.599998
2015-10-28 00:00:00,72.400002,266465,0,71.800003
2015-10-29 00:00:00,69.599998,293300,0,71.599998
2015-10-30 00:00:00,68.599998,266045,0,74.199997
2015-11-02 00:00:00,71.800003,277955,0,76.599998
2015-11-03 00:00:00,71.599998,683820,0,80.599998
2015-11-04 00:00:00,74.199997,4204255,0,59.400002
2015-11-05 00:00:00,76.599998,904650,0,58.200001
2015-11-06 00:00:00,80.599998,1103450,0,54.599998
2015-11-09 00:00:00,59.400002,778035,0,53.599998
2015-11-10 00:00:00,58.200001,511300,0,54.200001
2015-11-11 00:00:00,54.599998,278050,0,54
2015-11-12 00:00:00,53.599998,349760,0,53.200001
2015-11-13 00:00:00,54.200001,510810,0,51.400002
2015-11-16 00:00:00,54,369815,0,52.799999
2015-11-17 00:00:00,53.200001,926395,0,55.200001
2015-11-18 00:00:00,51.400002,956315,0,53.799999
2015-11-19 00:00:00,52.799999,420365,0,55.799999
2015-11-20 00:00:00,55.200001,230850,0,54.400002
2015-11-23 00:00:00,53.799999,476520,0,56
2015-11-24 00:00:00,55.799999,371705,0,57.400002
2015-11-25 00:00:00,54.400002,226270,0,57.799999
2015-11-27 00:00:00,56,105515,0,58
2015-11-30 00:00:00,57.400002,194735,0,57.799999
2015-12-01 00:00:00,57.799999,245260,0,57.400002
2015-12-02 00:00:00,58,798430,0,61.599998
2015-12-03 00:00:00,57.799999,426815,0,60.799999
2015-12-04 00:00:00,57.400002,289825,0,61.200001
2015-12-07 00:00:00,61.599998,437925,0,57.200001
2015-12-08 00:00:00,60.799999,381795,0,60
2015-12-09 00:00:00,61.200001,314630,0,60.400002
2015-12-10 00:00:00,57.200001,638925,0,61.599998
2015-12-11 00:00:00,60,379385,0,59.599998
2015-12-14 00:00:00,60.400002,497195,0,62.200001
2015-12-15 00:00:00,61.599998,284560,0,62.200001
2015-12-16 00:00:00,59.599998,331500,0,63.400002
2015-12-17 00:00:00,62.200001,241025,0,63.400002
2015-12-18 00:00:00,62.200001,784620,0,63
2015-12-21 00:00:00,63.400002,217475,0,61.799999
2015-12-22 00:00:00,63.400002,282460,0,62.200001
2015-12-23 00:00:00,63,347525,0,65.400002
2015-12-24 00:00:00,61.799999,164810,0,65.599998
2015-12-28 00:00:00,62.200001,312305,0,62.799999
2015-12-29 00:00:00,65.400002,258005,0,62.799999
2015-12-30 00:00:00,65.599998,359180,0,62.599998
